_link,_link_main,cod,desc,img_lis_c,sez_perv,sez_tot
140.liste.0,140,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,0,2
140.liste.1,140,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,0,2
140.liste.2,140,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,0,2
140.liste.3,140,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,0,2
140.liste.4,140,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,0,2
140.liste.5,140,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,0,2
140.liste.6,140,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,0,2
140.liste.7,140,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,0,2
140.liste.8,140,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,0,2
140.liste.9,140,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,0,2
140.liste.10,140,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,0,2
140.liste.11,140,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,0,2
140.liste.12,140,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,0,2
140.liste.13,140,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,0,2
140.liste.14,140,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,0,2
140.liste.15,140,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,0,2
140.liste.16,140,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,0,2
140.liste.17,140,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,0,2
140.liste.18,140,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,0,2
141.liste.0,141,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,1,2
141.liste.1,141,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,1,2
141.liste.2,141,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,1,2
141.liste.3,141,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,1,2
141.liste.4,141,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,1,2
141.liste.5,141,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,1,2
141.liste.6,141,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,1,2
141.liste.7,141,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,1,2
141.liste.8,141,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,1,2
141.liste.9,141,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,1,2
141.liste.10,141,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,1,2
141.liste.11,141,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,1,2
141.liste.12,141,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,1,2
141.liste.13,141,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,1,2
141.liste.14,141,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,1,2
141.liste.15,141,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,1,2
141.liste.16,141,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,1,2
141.liste.17,141,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,1,2
141.liste.18,141,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,1,2
142.liste.0,142,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,0,2
142.liste.1,142,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,0,2
142.liste.2,142,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,0,2
142.liste.3,142,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,0,2
142.liste.4,142,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,0,2
142.liste.5,142,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,0,2
142.liste.6,142,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,0,2
142.liste.7,142,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,0,2
142.liste.8,142,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,0,2
142.liste.9,142,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,0,2
142.liste.10,142,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,0,2
142.liste.11,142,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,0,2
142.liste.12,142,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,0,2
142.liste.13,142,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,0,2
142.liste.14,142,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,0,2
142.liste.15,142,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,0,2
142.liste.16,142,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,0,2
142.liste.17,142,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,0,2
142.liste.18,142,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,0,2
143.liste.0,143,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,0,11
143.liste.1,143,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,0,11
143.liste.2,143,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,0,11
143.liste.3,143,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,0,11
143.liste.4,143,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,0,11
143.liste.5,143,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,0,11
143.liste.6,143,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,0,11
143.liste.7,143,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,0,11
143.liste.8,143,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,0,11
143.liste.9,143,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,0,11
143.liste.10,143,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,0,11
143.liste.11,143,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,0,11
143.liste.12,143,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,0,11
143.liste.13,143,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,0,11
143.liste.14,143,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,0,11
143.liste.15,143,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,0,11
143.liste.16,143,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,0,11
143.liste.17,143,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,0,11
143.liste.18,143,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,0,11
144.liste.0,144,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,0,3
144.liste.1,144,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,0,3
144.liste.2,144,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,0,3
144.liste.3,144,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,0,3
144.liste.4,144,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,0,3
144.liste.5,144,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,0,3
144.liste.6,144,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,0,3
144.liste.7,144,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,0,3
144.liste.8,144,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,0,3
144.liste.9,144,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,0,3
144.liste.10,144,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,0,3
144.liste.11,144,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,0,3
144.liste.12,144,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,0,3
144.liste.13,144,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,0,3
144.liste.14,144,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,0,3
144.liste.15,144,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,0,3
144.liste.16,144,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,0,3
144.liste.17,144,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,0,3
144.liste.18,144,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,0,3
145.liste.0,145,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,0,7
145.liste.1,145,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,0,7
145.liste.2,145,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,0,7
145.liste.3,145,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,0,7
145.liste.4,145,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,0,7
145.liste.5,145,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,0,7
145.liste.6,145,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,0,7
145.liste.7,145,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,0,7
145.liste.8,145,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,0,7
145.liste.9,145,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,0,7
145.liste.10,145,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,0,7
145.liste.11,145,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,0,7
145.liste.12,145,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,0,7
145.liste.13,145,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,0,7
145.liste.14,145,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,0,7
145.liste.15,145,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,0,7
145.liste.16,145,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,0,7
145.liste.17,145,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,0,7
145.liste.18,145,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,0,7
146.liste.0,146,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,0,2
146.liste.1,146,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,0,2
146.liste.2,146,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,0,2
146.liste.3,146,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,0,2
146.liste.4,146,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,0,2
146.liste.5,146,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,0,2
146.liste.6,146,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,0,2
146.liste.7,146,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,0,2
146.liste.8,146,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,0,2
146.liste.9,146,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,0,2
146.liste.10,146,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,0,2
146.liste.11,146,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,0,2
146.liste.12,146,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,0,2
146.liste.13,146,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,0,2
146.liste.14,146,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,0,2
146.liste.15,146,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,0,2
146.liste.16,146,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,0,2
146.liste.17,146,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,0,2
146.liste.18,146,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,0,2
147.liste.0,147,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,0,96
147.liste.1,147,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,0,96
147.liste.2,147,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,0,96
147.liste.3,147,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,0,96
147.liste.4,147,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,0,96
147.liste.5,147,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,0,96
147.liste.6,147,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,0,96
147.liste.7,147,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,0,96
147.liste.8,147,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,0,96
147.liste.9,147,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,0,96
147.liste.10,147,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,0,96
147.liste.11,147,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,0,96
147.liste.12,147,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,0,96
147.liste.13,147,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,0,96
147.liste.14,147,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,0,96
147.liste.15,147,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,0,96
147.liste.16,147,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,0,96
147.liste.17,147,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,0,96
147.liste.18,147,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,0,96
148.liste.0,148,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,0,13
148.liste.1,148,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,0,13
148.liste.2,148,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,0,13
148.liste.3,148,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,0,13
148.liste.4,148,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,0,13
148.liste.5,148,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,0,13
148.liste.6,148,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,0,13
148.liste.7,148,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,0,13
148.liste.8,148,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,0,13
148.liste.9,148,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,0,13
148.liste.10,148,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,0,13
148.liste.11,148,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,0,13
148.liste.12,148,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,0,13
148.liste.13,148,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,0,13
148.liste.14,148,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,0,13
148.liste.15,148,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,0,13
148.liste.16,148,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,0,13
148.liste.17,148,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,0,13
148.liste.18,148,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,0,13
149.liste.0,149,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,0,6
149.liste.1,149,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,0,6
149.liste.2,149,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,0,6
149.liste.3,149,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,0,6
149.liste.4,149,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,0,6
149.liste.5,149,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,0,6
149.liste.6,149,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,0,6
149.liste.7,149,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,0,6
149.liste.8,149,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,0,6
149.liste.9,149,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,0,6
149.liste.10,149,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,0,6
149.liste.11,149,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,0,6
149.liste.12,149,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,0,6
149.liste.13,149,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,0,6
149.liste.14,149,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,0,6
149.liste.15,149,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,0,6
149.liste.16,149,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,0,6
149.liste.17,149,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,0,6
149.liste.18,149,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,0,6
150.liste.0,150,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,0,1
150.liste.1,150,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,0,1
150.liste.2,150,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,0,1
150.liste.3,150,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,0,1
150.liste.4,150,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,0,1
150.liste.5,150,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,0,1
150.liste.6,150,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,0,1
150.liste.7,150,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,0,1
150.liste.8,150,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,0,1
150.liste.9,150,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,0,1
150.liste.10,150,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,0,1
150.liste.11,150,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,0,1
150.liste.12,150,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,0,1
150.liste.13,150,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,0,1
150.liste.14,150,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,0,1
150.liste.15,150,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,0,1
150.liste.16,150,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,0,1
150.liste.17,150,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,0,1
150.liste.18,150,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,0,1
151.liste.0,151,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,0,2
151.liste.1,151,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,0,2
151.liste.2,151,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,0,2
151.liste.3,151,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,0,2
151.liste.4,151,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,0,2
151.liste.5,151,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,0,2
151.liste.6,151,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,0,2
151.liste.7,151,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,0,2
151.liste.8,151,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,0,2
151.liste.9,151,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,0,2
151.liste.10,151,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,0,2
151.liste.11,151,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,0,2
151.liste.12,151,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,0,2
151.liste.13,151,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,0,2
151.liste.14,151,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,0,2
151.liste.15,151,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,0,2
