_link,_link_main,cogn,nome,a_nome,d_nasc,l_nasc,pos,desc_lis_r,img_lis_r,voti,perc,tot_vot_lis,perc_lis
27.cand.3,27,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,1,0.42,1,0.45
27.cand.4,27,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,1,0.42,1,0.45
27.cand.5,27,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,0.42,1,0.45
27.cand.6,27,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
27.cand.7,27,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
27.cand.8,27,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
28.cand.0,28,BUCCI,MARCO,,19591031000000,GENOVA,8,,,223,54.79,199,54.08
28.cand.1,28,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,162,39.80,149,40.49
28.cand.2,28,MORRA,NICOLA,,19630705000000,GENOVA,7,,,18,4.42,18,4.89
28.cand.3,28,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.25,0,0
28.cand.4,28,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.25,1,0.27
28.cand.5,28,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,0.25,0,0
28.cand.6,28,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.25,1,0.27
28.cand.7,28,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
28.cand.8,28,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0
29.cand.0,29,BUCCI,MARCO,,19591031000000,GENOVA,8,,,238,57.63,219,56.44
29.cand.1,29,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,157,38.01,149,38.40
29.cand.2,29,MORRA,NICOLA,,19630705000000,GENOVA,7,,,11,2.66,13,3.35
29.cand.3,29,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,3,0.73,3,0.77
29.cand.4,29,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,2,0.48,2,0.52
29.cand.5,29,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,1,0.24,1,0.26
29.cand.6,29,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.24,1,0.26
29.cand.7,29,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
29.cand.8,29,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0
30.cand.0,30,BUCCI,MARCO,,19591031000000,GENOVA,8,,,118,58.42,109,57.67
30.cand.1,30,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,80,39.60,75,39.68
30.cand.2,30,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,2,0.99,2,1.06
30.cand.3,30,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.99,3,1.59
30.cand.4,30,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
30.cand.5,30,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0
30.cand.6,30,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
30.cand.7,30,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0
30.cand.8,30,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
31.cand.0,31,BUCCI,MARCO,,19591031000000,GENOVA,8,,,228,54.81,217,54.11
31.cand.1,31,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,180,43.27,175,43.64
31.cand.2,31,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,3,0.72,3,0.75
31.cand.3,31,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.48,2,0.50
31.cand.4,31,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.24,1,0.25
31.cand.5,31,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,1,0.24,1,0.25
31.cand.6,31,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.24,1,0.25
31.cand.7,31,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
31.cand.8,31,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,1,0.25
32.cand.0,32,BUCCI,MARCO,,19591031000000,GENOVA,8,,,156,52.17,144,50.88
32.cand.1,32,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,136,45.48,130,45.94
32.cand.2,32,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,3,1.00,4,1.41
32.cand.3,32,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,3,1.00,4,1.41
32.cand.4,32,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.33,1,0.35
32.cand.5,32,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
32.cand.6,32,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
32.cand.7,32,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
32.cand.8,32,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
33.cand.0,33,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,124,49.21,120,48.98
33.cand.1,33,BUCCI,MARCO,,19591031000000,GENOVA,8,,,111,44.05,110,44.90
33.cand.2,33,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,5,1.98,5,2.04
33.cand.3,33,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,4,1.59,3,1.22
33.cand.4,33,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,4,1.59,5,2.04
33.cand.5,33,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,2,0.79,2,0.82
33.cand.6,33,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.79,0,0
33.cand.7,33,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
33.cand.8,33,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
34.cand.0,34,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,213,47.54,203,47.76
34.cand.1,34,BUCCI,MARCO,,19591031000000,GENOVA,8,,,207,46.21,196,46.12
34.cand.2,34,MORRA,NICOLA,,19630705000000,GENOVA,7,,,9,2.01,9,2.12
34.cand.3,34,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,8,1.79,8,1.88
34.cand.4,34,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,4,0.89,2,0.47
34.cand.5,34,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,3,0.67,3,0.71
34.cand.6,34,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,2,0.45,2,0.47
34.cand.7,34,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.45,2,0.47
34.cand.8,34,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
35.cand.0,35,BUCCI,MARCO,,19591031000000,GENOVA,8,,,213,53.52,193,51.19
35.cand.1,35,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,179,44.97,177,46.95
35.cand.2,35,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.50,2,0.53
35.cand.3,35,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,1,0.25,1,0.27
35.cand.4,35,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.25,1,0.27
35.cand.5,35,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.25,2,0.53
35.cand.6,35,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.25,1,0.27
35.cand.7,35,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
35.cand.8,35,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
36.cand.0,36,BUCCI,MARCO,,19591031000000,GENOVA,8,,,317,54.56,306,54.45
36.cand.1,36,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,234,40.28,225,40.04
36.cand.2,36,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,11,1.89,11,1.96
36.cand.3,36,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,8,1.38,10,1.78
36.cand.4,36,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,4,0.69,3,0.53
36.cand.5,36,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,3,0.52,3,0.53
36.cand.6,36,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.34,3,0.53
36.cand.7,36,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.17,0,0
36.cand.8,36,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.17,1,0.18
37.cand.0,37,BUCCI,MARCO,,19591031000000,GENOVA,8,,,79,54.11,70,52.63
37.cand.1,37,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,59,40.41,57,42.86
37.cand.2,37,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,3,2.05,3,2.26
37.cand.3,37,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,2,1.37,1,0.75
37.cand.4,37,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,2,1.37,1,0.75
37.cand.5,37,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,0.68,1,0.75
37.cand.6,37,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
37.cand.7,37,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
37.cand.8,37,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0
38.cand.0,38,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,247,55.26,251,57.57
38.cand.1,38,BUCCI,MARCO,,19591031000000,GENOVA,8,,,186,41.61,173,39.68
38.cand.2,38,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,7,1.57,7,1.61
38.cand.3,38,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,3,0.67,3,0.69
38.cand.4,38,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,2,0.45,1,0.23
38.cand.5,38,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.22,0,0
38.cand.6,38,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,0.22,1,0.23
38.cand.7,38,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0
38.cand.8,38,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0
39.cand.0,39,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,214,53.63,215,55.70
39.cand.1,39,BUCCI,MARCO,,19591031000000,GENOVA,8,,,174,43.61,162,41.97
39.cand.2,39,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,4,1.00,3,0.78
39.cand.3,39,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,2,0.50,2,0.52
39.cand.4,39,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,2,0.50,2,0.52
39.cand.5,39,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.50,1,0.26
39.cand.6,39,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.25,1,0.26
39.cand.7,39,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
39.cand.8,39,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0
40.cand.0,40,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,273,59.35,276,62.30
40.cand.1,40,BUCCI,MARCO,,19591031000000,GENOVA,8,,,174,37.83,157,35.44
40.cand.2,40,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,4,0.87,3,0.68
40.cand.3,40,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,3,0.65,3,0.68
40.cand.4,40,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,2,0.43,2,0.45
40.cand.5,40,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.43,1,0.23
40.cand.6,40,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.22,1,0.23
40.cand.7,40,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.22,0,0
40.cand.8,40,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
41.cand.0,41,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,184,50.83,173,51.03
41.cand.1,41,BUCCI,MARCO,,19591031000000,GENOVA,8,,,170,46.96,158,46.61
41.cand.2,41,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,3,0.83,3,0.88
41.cand.3,41,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,2,0.55,2,0.59
41.cand.4,41,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.55,2,0.59
41.cand.5,41,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,0.28,1,0.29
41.cand.6,41,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
41.cand.7,41,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
41.cand.8,41,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0
42.cand.0,42,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,209,55.00,200,56.66
42.cand.1,42,BUCCI,MARCO,,19591031000000,GENOVA,8,,,163,42.89,146,41.36
42.cand.2,42,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,3,0.79,2,0.57
42.cand.3,42,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,2,0.53,2,0.57
42.cand.4,42,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.53,2,0.57
42.cand.5,42,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.26,1,0.28
42.cand.6,42,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
42.cand.7,42,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
42.cand.8,42,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
43.cand.0,43,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,201,51.67,193,53.46
43.cand.1,43,BUCCI,MARCO,,19591031000000,GENOVA,8,,,175,44.99,156,43.21
43.cand.2,43,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,3,0.77,3,0.83
43.cand.3,43,MORRA,NICOLA,,19630705000000,GENOVA,7,,,3,0.77,3,0.83
43.cand.4,43,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,2,0.51,2,0.55
43.cand.5,43,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,2,0.51,2,0.55
43.cand.6,43,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.51,2,0.55
43.cand.7,43,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.26,0,0
43.cand.8,43,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
44.cand.0,44,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,151,50.00,151,52.07
44.cand.1,44,BUCCI,MARCO,,19591031000000,GENOVA,8,,,136,45.03,125,43.10
44.cand.2,44,MORRA,NICOLA,,19630705000000,GENOVA,7,,,6,1.99,6,2.07
44.cand.3,44,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,2,0.66,2,0.69
44.cand.4,44,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,2,0.66,2,0.69
44.cand.5,44,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.66,2,0.69
44.cand.6,44,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.66,1,0.34
44.cand.7,44,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.33,1,0.34
44.cand.8,44,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
45.cand.0,45,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,183,57.37,180,60.81
45.cand.1,45,BUCCI,MARCO,,19591031000000,GENOVA,8,,,125,39.18,107,36.15
45.cand.2,45,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,8,2.51,7,2.36
45.cand.3,45,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,2,0.63,1,0.34
45.cand.4,45,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.31,1,0.34
45.cand.5,45,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
45.cand.6,45,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
45.cand.7,45,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0
45.cand.8,45,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
46.cand.0,46,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,146,56.37,141,56.18
46.cand.1,46,BUCCI,MARCO,,19591031000000,GENOVA,8,,,97,37.45,93,37.05
46.cand.2,46,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,5,1.93,6,2.39
46.cand.3,46,MORRA,NICOLA,,19630705000000,GENOVA,7,,,5,1.93,5,1.99
46.cand.4,46,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,3,1.16,3,1.20
46.cand.5,46,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.77,2,0.80
46.cand.6,46,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.39,1,0.40
46.cand.7,46,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
46.cand.8,46,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
47.cand.0,47,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,126,48.28,121,50.63
47.cand.1,47,BUCCI,MARCO,,19591031000000,GENOVA,8,,,112,42.91,95,39.75
47.cand.2,47,MORRA,NICOLA,,19630705000000,GENOVA,7,,,8,3.07,8,3.35
47.cand.3,47,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,4,1.53,4,1.67
47.cand.4,47,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,3,1.15,5,2.09
47.cand.5,47,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,3,1.15,3,1.26
47.cand.6,47,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,2,0.77,0,0
47.cand.7,47,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,2,0.77,2,0.84
47.cand.8,47,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,1,0.38,1,0.42
48.cand.0,48,BUCCI,MARCO,,19591031000000,GENOVA,8,,,113,50.45,106,50.48
48.cand.1,48,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,98,43.75,92,43.81
48.cand.2,48,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,5,2.23,5,2.38
48.cand.3,48,MORRA,NICOLA,,19630705000000,GENOVA,7,,,5,2.23,5,2.38
48.cand.4,48,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,1,0.45,1,0.48
48.cand.5,48,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.45,0,0
48.cand.6,48,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.45,1,0.48
48.cand.7,48,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
48.cand.8,48,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
49.cand.0,49,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,219,51.53,207,51.62
49.cand.1,49,BUCCI,MARCO,,19591031000000,GENOVA,8,,,186,43.76,173,43.14
49.cand.2,49,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,8,1.88,8,2.00
49.cand.3,49,MORRA,NICOLA,,19630705000000,GENOVA,7,,,4,0.94,4,1.00
49.cand.4,49,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,3,0.71,4,1.00
49.cand.5,49,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,3,0.71,3,0.75
49.cand.6,49,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.24,1,0.25
49.cand.7,49,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.24,1,0.25
49.cand.8,49,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
50.cand.0,50,BUCCI,MARCO,,19591031000000,GENOVA,8,,,210,61.22,206,63.19
50.cand.1,50,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,110,32.07,106,32.52
50.cand.2,50,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,14,4.08,12,3.68
50.cand.3,50,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,5,1.46,1,0.31
50.cand.4,50,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,2,0.58,1,0.31
50.cand.5,50,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.29,0,0
50.cand.6,50,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.29,0,0
50.cand.7,50,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
50.cand.8,50,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
51.cand.0,51,BUCCI,MARCO,,19591031000000,GENOVA,8,,,215,56.73,212,57.45
51.cand.1,51,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,137,36.15,136,36.86
51.cand.2,51,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,11,2.90,8,2.17
51.cand.3,51,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,8,2.11,5,1.36
51.cand.4,51,MORRA,NICOLA,,19630705000000,GENOVA,7,,,5,1.32,5,1.36
51.cand.5,51,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,2,0.53,2,0.54
51.cand.6,51,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,1,0.26,1,0.27
51.cand.7,51,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
51.cand.8,51,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
52.cand.0,52,BUCCI,MARCO,,19591031000000,GENOVA,8,,,217,58.97,202,57.06
52.cand.1,52,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,128,34.78,134,37.85
52.cand.2,52,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,6,1.63,4,1.13
52.cand.3,52,MORRA,NICOLA,,19630705000000,GENOVA,7,,,6,1.63,6,1.69
52.cand.4,52,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,4,1.09,1,0.28
52.cand.5,52,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,3,0.82,3,0.85
52.cand.6,52,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,2,0.54,2,0.56
52.cand.7,52,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.27,1,0.28
52.cand.8,52,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,1,0.27,1,0.28
53.cand.0,53,BUCCI,MARCO,,19591031000000,GENOVA,8,,,146,54.89,124,52.54
53.cand.1,53,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,104,39.10,98,41.53
53.cand.2,53,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,6,2.26,4,1.69
53.cand.3,53,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,4,1.50,4,1.69
53.cand.4,53,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,3,1.13,3,1.27
53.cand.5,53,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.75,2,0.85
53.cand.6,53,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,1,0.38,1,0.42
53.cand.7,53,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
53.cand.8,53,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
54.cand.0,54,BUCCI,MARCO,,19591031000000,GENOVA,8,,,283,53.80,282,54.55
54.cand.1,54,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,211,40.11,206,39.85
54.cand.2,54,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,10,1.90,9,1.74
54.cand.3,54,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,10,1.90,9,1.74
54.cand.4,54,MORRA,NICOLA,,19630705000000,GENOVA,7,,,8,1.52,7,1.35
54.cand.5,54,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,2,0.38,2,0.39
54.cand.6,54,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.19,1,0.19
54.cand.7,54,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.19,1,0.19
54.cand.8,54,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
55.cand.0,55,BUCCI,MARCO,,19591031000000,GENOVA,8,,,204,54.99,203,56.70
