minint_elettorale,comune,comune_codice,codice_sezione,elettori_totali,elettori_maschi,elettori_femmine,orario,votanti,votanti_maschi,votanti_femmine,percentuale_votanti,percentuale_tornata_precedente,file,com_istat_code
1070370290,IMPERIA,290,2,660,340,320,20241028150000,320,159,161,48.48,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,3,565,293,272,20241027120000,56,0,0,9.91,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,3,565,293,272,20241027190000,149,0,0,26.37,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,3,565,293,272,20241027230000,157,0,0,27.79,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,3,565,293,272,20241028150000,258,129,129,45.66,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,4,788,397,391,20241027120000,108,0,0,13.71,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,4,788,397,391,20241027190000,232,0,0,29.44,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,4,788,397,391,20241027230000,261,0,0,33.12,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,4,788,397,391,20241028150000,362,174,188,45.94,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,5,702,331,371,20241027120000,98,0,0,13.96,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,5,702,331,371,20241027190000,215,0,0,30.63,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,5,702,331,371,20241027230000,242,0,0,34.47,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,5,702,331,371,20241028150000,338,166,172,48.15,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,6,900,428,472,20241027120000,101,0,0,11.22,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,6,900,428,472,20241027190000,262,0,0,29.11,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,6,900,428,472,20241027230000,293,0,0,32.56,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,6,900,428,472,20241028150000,404,195,209,44.89,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,7,837,414,423,20241027120000,23,0,0,2.75,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,7,837,414,423,20241027190000,263,0,0,31.42,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,7,837,414,423,20241027230000,310,0,0,37.04,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,7,837,414,423,20241028150000,427,218,209,51.02,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,8,678,338,340,20241027120000,72,0,0,10.62,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,8,678,338,340,20241027190000,141,0,0,20.8,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,8,678,338,340,20241027230000,186,0,0,27.43,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,8,678,338,340,20241028150000,273,141,132,40.27,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,9,1170,577,593,20241027120000,113,0,0,9.66,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,9,1170,577,593,20241027190000,336,0,0,28.72,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,9,1170,577,593,20241027230000,379,0,0,32.39,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,9,1170,577,593,20241028150000,483,246,237,41.28,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,10,1157,562,595,20241027120000,137,0,0,11.84,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,10,1157,562,595,20241027190000,342,0,0,29.56,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,10,1157,562,595,20241027230000,374,0,0,32.32,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,10,1157,562,595,20241028150000,526,262,264,45.46,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,11,329,171,158,20241027120000,31,0,0,9.42,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,11,329,171,158,20241027190000,92,0,0,27.96,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,11,329,171,158,20241027230000,114,0,0,34.65,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,11,329,171,158,20241028150000,146,76,70,44.38,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,12,401,200,201,20241027120000,37,0,0,9.23,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,12,401,200,201,20241027190000,110,0,0,27.43,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,12,401,200,201,20241027230000,126,0,0,31.42,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,12,401,200,201,20241028150000,181,87,94,45.14,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,13,738,373,365,20241027120000,90,0,0,12.2,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,13,738,373,365,20241027190000,209,0,0,28.32,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,13,738,373,365,20241027230000,260,0,0,35.23,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,13,738,373,365,20241028150000,345,168,177,46.75,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,14,782,395,387,20241027120000,92,0,0,11.76,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,14,782,395,387,20241027190000,191,0,0,24.42,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,14,782,395,387,20241027230000,222,0,0,28.39,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,14,782,395,387,20241028150000,323,160,163,41.3,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,15,917,416,501,20241027120000,120,0,0,13.09,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,15,917,416,501,20241027190000,268,0,0,29.23,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,15,917,416,501,20241027230000,317,0,0,34.57,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,15,917,416,501,20241028150000,436,195,241,47.55,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,16,930,424,506,20241027120000,145,0,0,15.59,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,16,930,424,506,20241027190000,292,0,0,31.4,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,16,930,424,506,20241027230000,327,0,0,35.16,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,16,930,424,506,20241028150000,432,177,255,46.45,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,17,948,450,498,20241027120000,129,0,0,13.61,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,17,948,450,498,20241027190000,283,0,0,29.85,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,17,948,450,498,20241027230000,321,0,0,33.86,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,17,948,450,498,20241028150000,448,213,235,47.26,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,18,893,424,469,20241027120000,113,0,0,12.65,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,18,893,424,469,20241027190000,233,0,0,26.09,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,18,893,424,469,20241027230000,296,0,0,33.15,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,18,893,424,469,20241028150000,394,177,217,44.12,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,19,785,390,395,20241027120000,103,0,0,13.12,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,19,785,390,395,20241027190000,224,0,0,28.54,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,19,785,390,395,20241027230000,243,0,0,30.96,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,19,785,390,395,20241028150000,314,152,162,40,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,20,663,321,342,20241027120000,104,0,0,15.69,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,20,663,321,342,20241027190000,207,0,0,31.22,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,20,663,321,342,20241027230000,237,0,0,35.75,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,20,663,321,342,20241028150000,300,148,152,45.25,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,21,847,394,453,20241027120000,108,0,0,12.75,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,21,847,394,453,20241027190000,235,0,0,27.74,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,21,847,394,453,20241027230000,277,0,0,32.7,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,21,847,394,453,20241028150000,371,178,193,43.8,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,22,873,398,475,20241027120000,124,0,0,14.2,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,22,873,398,475,20241027190000,269,0,0,30.81,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,22,873,398,475,20241027230000,292,0,0,33.45,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,22,873,398,475,20241028150000,417,197,220,47.77,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,23,1039,484,555,20241027120000,104,0,0,10.01,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,23,1039,484,555,20241027190000,257,0,0,24.74,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,23,1039,484,555,20241027230000,289,0,0,27.82,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,23,1039,484,555,20241028150000,403,187,216,38.79,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,24,792,379,413,20241027120000,76,0,0,9.6,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,24,792,379,413,20241027190000,203,0,0,25.63,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,24,792,379,413,20241027230000,238,0,0,30.05,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,24,792,379,413,20241028150000,346,176,170,43.69,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,25,0,0,0,20241027120000,4,0,0,0,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,25,0,0,0,20241027190000,18,0,0,0,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,25,0,0,0,20241027230000,18,0,0,0,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,25,0,0,0,20241028150000,22,10,12,0,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,26,645,321,324,20241027120000,70,0,0,10.85,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,26,645,321,324,20241027190000,219,0,0,33.95,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,26,645,321,324,20241027230000,237,0,0,36.74,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,26,645,321,324,20241028150000,315,163,152,48.84,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,27,541,256,285,20241027120000,55,0,0,10.17,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,27,541,256,285,20241027190000,149,0,0,27.54,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,27,541,256,285,20241027230000,170,0,0,31.42,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,27,541,256,285,20241028150000,257,120,137,47.5,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,28,787,390,397,20241027120000,102,0,0,12.96,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,28,787,390,397,20241027190000,236,0,0,29.99,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,28,787,390,397,20241027230000,263,0,0,33.42,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,28,787,390,397,20241028150000,362,173,189,46,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,29,365,179,186,20241027120000,53,0,0,14.52,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,29,365,179,186,20241027190000,115,0,0,31.51,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,29,365,179,186,20241027230000,123,0,0,33.7,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,29,365,179,186,20241028150000,172,83,89,47.12,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,30,841,400,441,20241027120000,88,0,0,10.46,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,30,841,400,441,20241027190000,224,0,0,26.63,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,30,841,400,441,20241027230000,246,0,0,29.25,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,30,841,400,441,20241028150000,321,148,173,38.17,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,31,988,472,516,20241027120000,138,0,0,13.97,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,31,988,472,516,20241027190000,304,0,0,30.77,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,31,988,472,516,20241027230000,331,0,0,33.5,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,31,988,472,516,20241028150000,454,214,240,45.95,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,32,736,347,389,20241027120000,79,0,0,10.73,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,32,736,347,389,20241027190000,212,0,0,28.8,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,32,736,347,389,20241027230000,233,0,0,31.66,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,32,736,347,389,20241028150000,311,144,167,42.26,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,33,813,390,423,20241027120000,77,0,0,9.47,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,33,813,390,423,20241027190000,158,0,0,19.43,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,33,813,390,423,20241027230000,171,0,0,21.03,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,33,813,390,423,20241028150000,227,105,122,27.92,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,34,646,316,330,20241027120000,84,0,0,13,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,34,646,316,330,20241027190000,187,0,0,28.95,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,34,646,316,330,20241027230000,207,0,0,32.04,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,34,646,316,330,20241028150000,266,131,135,41.18,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,35,590,281,309,20241027120000,29,0,0,4.92,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,35,590,281,309,20241027190000,105,0,0,17.8,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,35,590,281,309,20241027230000,114,0,0,19.32,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,35,590,281,309,20241028150000,182,84,98,30.85,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,36,467,217,250,20241027120000,59,0,0,12.63,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,36,467,217,250,20241027190000,146,0,0,31.26,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,36,467,217,250,20241027230000,154,0,0,32.98,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,36,467,217,250,20241028150000,233,101,132,49.89,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,37,1249,582,667,20241027120000,132,0,0,10.57,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,37,1249,582,667,20241027190000,265,0,0,21.22,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,37,1249,582,667,20241027230000,284,0,0,22.74,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,37,1249,582,667,20241028150000,379,171,208,30.34,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,38,898,411,487,20241027120000,158,0,0,17.59,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,38,898,411,487,20241027190000,343,0,0,38.2,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,38,898,411,487,20241027230000,400,0,0,44.54,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,38,898,411,487,20241028150000,512,229,283,57.02,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,39,1084,515,569,20241027120000,68,0,0,6.27,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,39,1084,515,569,20241027190000,163,0,0,15.04,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,39,1084,515,569,20241027230000,170,0,0,15.68,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,39,1084,515,569,20241028150000,219,105,114,20.2,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,40,757,337,420,20241027120000,123,0,0,16.25,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,40,757,337,420,20241027190000,247,0,0,32.63,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,40,757,337,420,20241027230000,267,0,0,35.27,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,40,757,337,420,20241028150000,359,156,203,47.42,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,41,889,437,452,20241027120000,145,0,0,16.31,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,41,889,437,452,20241027190000,284,0,0,31.95,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,41,889,437,452,20241027230000,331,0,0,37.23,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,41,889,437,452,20241028150000,440,216,224,49.49,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,42,1048,467,581,20241027120000,155,0,0,14.79,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,42,1048,467,581,20241027190000,347,0,0,33.11,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,42,1048,467,581,20241027230000,389,0,0,37.12,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,42,1048,467,581,20241028150000,572,252,320,54.58,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,43,989,492,497,20241027120000,122,0,0,12.34,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,43,989,492,497,20241027190000,262,0,0,26.49,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,43,989,492,497,20241027230000,297,0,0,30.03,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,43,989,492,497,20241028150000,417,206,211,42.16,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,44,1040,474,566,20241027120000,184,0,0,17.69,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,44,1040,474,566,20241027190000,394,0,0,37.88,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,44,1040,474,566,20241027230000,445,0,0,42.79,null,affluenza_comune_037_0290,008031
1070370290,IMPERIA,290,44,1040,474,566,20241028150000,586,270,316,56.35,null,affluenza_comune_037_0290,008031
1070370300,ISOLABONA,300,1,585,296,289,20241027120000,48,0,0,8.21,null,affluenza_comune_037_0300,008032
1070370300,ISOLABONA,300,1,585,296,289,20241027190000,141,0,0,24.1,null,affluenza_comune_037_0300,008032
1070370300,ISOLABONA,300,1,585,296,289,20241027230000,159,0,0,27.18,null,affluenza_comune_037_0300,008032
1070370300,ISOLABONA,300,1,585,296,289,20241028150000,238,112,126,40.68,null,affluenza_comune_037_0300,008032
1070370301,LUCINASCO,301,1,217,108,109,20241027120000,24,0,0,11.06,null,affluenza_comune_037_0301,008033
1070370301,LUCINASCO,301,1,217,108,109,20241027190000,62,0,0,28.57,null,affluenza_comune_037_0301,008033
1070370301,LUCINASCO,301,1,217,108,109,20241027230000,77,0,0,35.48,null,affluenza_comune_037_0301,008033
1070370301,LUCINASCO,301,1,217,108,109,20241028150000,102,56,46,47,null,affluenza_comune_037_0301,008033
1070370310,MENDATICA,310,1,154,89,65,20241027120000,40,0,0,25.97,null,affluenza_comune_037_0310,008034
1070370310,MENDATICA,310,1,154,89,65,20241027190000,71,0,0,46.1,null,affluenza_comune_037_0310,008034
1070370310,MENDATICA,310,1,154,89,65,20241027230000,73,0,0,47.4,null,affluenza_comune_037_0310,008034
1070370310,MENDATICA,310,1,154,89,65,20241028150000,96,61,35,62.34,null,affluenza_comune_037_0310,008034
1070370320,MOLINI DI TRIORA,320,1,321,167,154,20241027120000,34,0,0,10.59,null,affluenza_comune_037_0320,008035
1070370320,MOLINI DI TRIORA,320,1,321,167,154,20241027190000,68,0,0,21.18,null,affluenza_comune_037_0320,008035
