_link_cand,_link,_link_main,pos,desc_lis_c,img_lis_c,voti,perc,cogn,nome,com_istat_code
143.cand.1,143.cand.1.liste.3,143,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,148,4.97,BUCCI,MARCO,011011
143.cand.0,143.cand.0.liste.2,143,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,110,3.69,ORLANDO,ANDREA,011011
143.cand.0,143.cand.0.liste.4,143,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,41,1.38,ORLANDO,ANDREA,011011
143.cand.6,143.cand.6.liste.0,143,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,11,0.37,FELICE,DAVIDE,011011
143.cand.8,143.cand.8.liste.0,143,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,5,0.17,CELLA,MARIA ANTONIETTA,011011
144.cand.0,144.cand.0.liste.0,144,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,165,28.06,BUCCI,MARCO,011012
144.cand.0,144.cand.0.liste.1,144,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,49,8.33,BUCCI,MARCO,011012
144.cand.0,144.cand.0.liste.4,144,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,36,6.12,BUCCI,MARCO,011012
144.cand.1,144.cand.1.liste.2,144,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,16,2.72,ORLANDO,ANDREA,011012
144.cand.1,144.cand.1.liste.0,144,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,133,22.62,ORLANDO,ANDREA,011012
144.cand.1,144.cand.1.liste.3,144,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,10,1.70,ORLANDO,ANDREA,011012
144.cand.2,144.cand.2.liste.0,144,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,43,7.31,ROLLANDO,NICOLA,011012
144.cand.3,144.cand.3.liste.0,144,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,5,0.85,ROSSON,ALESSANDRO,011012
144.cand.6,144.cand.6.liste.0,144,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,1,0.17,TOSCANO,FRANCESCO,011012
144.cand.0,144.cand.0.liste.6,144,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,2,0.34,BUCCI,MARCO,011012
144.cand.1,144.cand.1.liste.4,144,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,7,1.19,ORLANDO,ANDREA,011012
144.cand.7,144.cand.7.liste.0,144,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,2,0.34,MORRA,NICOLA,011012
144.cand.0,144.cand.0.liste.5,144,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,8,1.36,BUCCI,MARCO,011012
144.cand.0,144.cand.0.liste.3,144,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,40,6.80,BUCCI,MARCO,011012
144.cand.0,144.cand.0.liste.2,144,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,46,7.82,BUCCI,MARCO,011012
144.cand.1,144.cand.1.liste.1,144,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,23,3.91,ORLANDO,ANDREA,011012
144.cand.1,144.cand.1.liste.5,144,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,1,0.17,ORLANDO,ANDREA,011012
144.cand.5,144.cand.5.liste.0,144,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,1,0.17,FELICE,DAVIDE,011012
144.cand.8,144.cand.8.liste.0,144,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,0,0,CELLA,MARIA ANTONIETTA,011012
145.cand.0,145.cand.0.liste.3,145,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,89,3.77,BUCCI,MARCO,011013
145.cand.0,145.cand.0.liste.1,145,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,244,10.35,BUCCI,MARCO,011013
145.cand.0,145.cand.0.liste.4,145,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,44,1.87,BUCCI,MARCO,011013
145.cand.1,145.cand.1.liste.2,145,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,89,3.77,ORLANDO,ANDREA,011013
145.cand.1,145.cand.1.liste.0,145,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,564,23.92,ORLANDO,ANDREA,011013
145.cand.1,145.cand.1.liste.4,145,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,45,1.91,ORLANDO,ANDREA,011013
145.cand.3,145.cand.3.liste.0,145,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,26,1.10,ROLLANDO,NICOLA,011013
145.cand.5,145.cand.5.liste.0,145,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,5,0.21,ROSSON,ALESSANDRO,011013
145.cand.4,145.cand.4.liste.0,145,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,13,0.55,TOSCANO,FRANCESCO,011013
145.cand.0,145.cand.0.liste.6,145,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,7,0.30,BUCCI,MARCO,011013
145.cand.1,145.cand.1.liste.3,145,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,74,3.14,ORLANDO,ANDREA,011013
145.cand.2,145.cand.2.liste.0,145,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,30,1.27,MORRA,NICOLA,011013
145.cand.0,145.cand.0.liste.5,145,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,17,0.72,BUCCI,MARCO,011013
145.cand.0,145.cand.0.liste.2,145,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,111,4.71,BUCCI,MARCO,011013
145.cand.0,145.cand.0.liste.0,145,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,859,36.43,BUCCI,MARCO,011013
145.cand.1,145.cand.1.liste.1,145,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,107,4.54,ORLANDO,ANDREA,011013
145.cand.1,145.cand.1.liste.5,145,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,27,1.15,ORLANDO,ANDREA,011013
145.cand.6,145.cand.6.liste.0,145,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,4,0.17,FELICE,DAVIDE,011013
145.cand.8,145.cand.8.liste.0,145,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,3,0.13,CELLA,MARIA ANTONIETTA,011013
146.cand.0,146.cand.0.liste.0,146,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,99,34.49,BUCCI,MARCO,011014
146.cand.0,146.cand.0.liste.1,146,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,26,9.06,BUCCI,MARCO,011014
146.cand.0,146.cand.0.liste.3,146,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,14,4.88,BUCCI,MARCO,011014
146.cand.1,146.cand.1.liste.1,146,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,10,3.48,ORLANDO,ANDREA,011014
146.cand.1,146.cand.1.liste.0,146,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,63,21.95,ORLANDO,ANDREA,011014
146.cand.1,146.cand.1.liste.3,146,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,6,2.09,ORLANDO,ANDREA,011014
146.cand.3,146.cand.3.liste.0,146,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,9,3.14,ROLLANDO,NICOLA,011014
146.cand.2,146.cand.2.liste.0,146,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,6,2.09,ROSSON,ALESSANDRO,011014
146.cand.4,146.cand.4.liste.0,146,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,1,0.35,TOSCANO,FRANCESCO,011014
146.cand.0,146.cand.0.liste.6,146,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,0,0,BUCCI,MARCO,011014
146.cand.1,146.cand.1.liste.4,146,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,6,2.09,ORLANDO,ANDREA,011014
146.cand.8,146.cand.8.liste.0,146,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,0,0,MORRA,NICOLA,011014
146.cand.0,146.cand.0.liste.5,146,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,3,1.05,BUCCI,MARCO,011014
146.cand.0,146.cand.0.liste.2,146,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,24,8.36,BUCCI,MARCO,011014
146.cand.0,146.cand.0.liste.4,146,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,9,3.14,BUCCI,MARCO,011014
146.cand.1,146.cand.1.liste.2,146,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,10,3.48,ORLANDO,ANDREA,011014
146.cand.1,146.cand.1.liste.5,146,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,1,0.35,ORLANDO,ANDREA,011014
146.cand.5,146.cand.5.liste.0,146,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,0,0,FELICE,DAVIDE,011014
146.cand.7,146.cand.7.liste.0,146,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,0,0,CELLA,MARIA ANTONIETTA,011014
147.cand.1,147.cand.1.liste.3,147,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,2073,6.31,BUCCI,MARCO,011015
147.cand.1,147.cand.1.liste.0,147,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,5863,17.85,BUCCI,MARCO,011015
147.cand.1,147.cand.1.liste.4,147,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,1511,4.60,BUCCI,MARCO,011015
147.cand.0,147.cand.0.liste.2,147,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,1360,4.14,ORLANDO,ANDREA,011015
147.cand.0,147.cand.0.liste.0,147,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,9881,30.08,ORLANDO,ANDREA,011015
147.cand.0,147.cand.0.liste.5,147,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,585,1.78,ORLANDO,ANDREA,011015
147.cand.3,147.cand.3.liste.0,147,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,273,0.83,ROLLANDO,NICOLA,011015
147.cand.7,147.cand.7.liste.0,147,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,64,0.19,ROSSON,ALESSANDRO,011015
147.cand.4,147.cand.4.liste.0,147,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,177,0.54,TOSCANO,FRANCESCO,011015
147.cand.1,147.cand.1.liste.6,147,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,314,0.96,BUCCI,MARCO,011015
147.cand.0,147.cand.0.liste.3,147,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,1329,4.05,ORLANDO,ANDREA,011015
147.cand.2,147.cand.2.liste.0,147,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,343,1.04,MORRA,NICOLA,011015
147.cand.1,147.cand.1.liste.5,147,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,493,1.50,BUCCI,MARCO,011015
147.cand.1,147.cand.1.liste.2,147,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,2319,7.06,BUCCI,MARCO,011015
147.cand.1,147.cand.1.liste.1,147,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,2547,7.75,BUCCI,MARCO,011015
147.cand.0,147.cand.0.liste.1,147,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,2948,8.97,ORLANDO,ANDREA,011015
147.cand.0,147.cand.0.liste.4,147,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,621,1.89,ORLANDO,ANDREA,011015
147.cand.5,147.cand.5.liste.0,147,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,86,0.26,FELICE,DAVIDE,011015
147.cand.6,147.cand.6.liste.0,147,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,67,0.20,CELLA,MARIA ANTONIETTA,011015
148.cand.1,148.cand.1.liste.3,148,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,189,4.47,BUCCI,MARCO,011016
148.cand.1,148.cand.1.liste.0,148,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,1273,30.10,BUCCI,MARCO,011016
148.cand.1,148.cand.1.liste.4,148,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,91,2.15,BUCCI,MARCO,011016
148.cand.0,148.cand.0.liste.4,148,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,139,3.29,ORLANDO,ANDREA,011016
148.cand.0,148.cand.0.liste.0,148,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,1143,27.03,ORLANDO,ANDREA,011016
148.cand.0,148.cand.0.liste.2,148,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,269,6.36,ORLANDO,ANDREA,011016
148.cand.3,148.cand.3.liste.0,148,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,39,0.92,ROLLANDO,NICOLA,011016
148.cand.6,148.cand.6.liste.0,148,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,5,0.12,ROSSON,ALESSANDRO,011016
148.cand.2,148.cand.2.liste.0,148,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,34,0.80,TOSCANO,FRANCESCO,011016
148.cand.1,148.cand.1.liste.6,148,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,12,0.28,BUCCI,MARCO,011016
148.cand.0,148.cand.0.liste.3,148,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,167,3.95,ORLANDO,ANDREA,011016
148.cand.4,148.cand.4.liste.0,148,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,32,0.76,MORRA,NICOLA,011016
148.cand.1,148.cand.1.liste.5,148,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,35,0.83,BUCCI,MARCO,011016
148.cand.1,148.cand.1.liste.1,148,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,226,5.34,BUCCI,MARCO,011016
148.cand.1,148.cand.1.liste.2,148,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,224,5.30,BUCCI,MARCO,011016
148.cand.0,148.cand.0.liste.1,148,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,286,6.76,ORLANDO,ANDREA,011016
148.cand.0,148.cand.0.liste.5,148,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,51,1.21,ORLANDO,ANDREA,011016
148.cand.5,148.cand.5.liste.0,148,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,10,0.24,FELICE,DAVIDE,011016
148.cand.8,148.cand.8.liste.0,148,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,4,0.09,CELLA,MARIA ANTONIETTA,011016
149.cand.0,149.cand.0.liste.0,149,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,371,16.74,BUCCI,MARCO,011017
149.cand.0,149.cand.0.liste.1,149,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,297,13.40,BUCCI,MARCO,011017
149.cand.0,149.cand.0.liste.4,149,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,85,3.84,BUCCI,MARCO,011017
149.cand.1,149.cand.1.liste.3,149,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,71,3.20,ORLANDO,ANDREA,011017
149.cand.1,149.cand.1.liste.0,149,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,562,25.36,ORLANDO,ANDREA,011017
149.cand.1,149.cand.1.liste.1,149,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,248,11.19,ORLANDO,ANDREA,011017
149.cand.3,149.cand.3.liste.0,149,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,25,1.13,ROLLANDO,NICOLA,011017
149.cand.2,149.cand.2.liste.0,149,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,24,1.08,ROSSON,ALESSANDRO,011017
149.cand.4,149.cand.4.liste.0,149,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,15,0.68,TOSCANO,FRANCESCO,011017
149.cand.0,149.cand.0.liste.6,149,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,13,0.59,BUCCI,MARCO,011017
149.cand.1,149.cand.1.liste.4,149,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,59,2.66,ORLANDO,ANDREA,011017
149.cand.5,149.cand.5.liste.0,149,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,12,0.54,MORRA,NICOLA,011017
149.cand.0,149.cand.0.liste.5,149,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,49,2.21,BUCCI,MARCO,011017
149.cand.0,149.cand.0.liste.2,149,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,148,6.68,BUCCI,MARCO,011017
149.cand.0,149.cand.0.liste.3,149,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,117,5.28,BUCCI,MARCO,011017
149.cand.1,149.cand.1.liste.2,149,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,97,4.38,ORLANDO,ANDREA,011017
149.cand.1,149.cand.1.liste.5,149,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,16,0.72,ORLANDO,ANDREA,011017
149.cand.8,149.cand.8.liste.0,149,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,0,0,FELICE,DAVIDE,011017
149.cand.6,149.cand.6.liste.0,149,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,7,0.32,CELLA,MARIA ANTONIETTA,011017
150.cand.0,150.cand.0.liste.1,150,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,24,11.21,BUCCI,MARCO,011018
150.cand.0,150.cand.0.liste.0,150,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,44,20.56,BUCCI,MARCO,011018
150.cand.0,150.cand.0.liste.4,150,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,7,3.27,BUCCI,MARCO,011018
150.cand.1,150.cand.1.liste.2,150,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,4,1.87,ORLANDO,ANDREA,011018
150.cand.1,150.cand.1.liste.0,150,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,56,26.17,ORLANDO,ANDREA,011018
150.cand.1,150.cand.1.liste.1,150,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,25,11.68,ORLANDO,ANDREA,011018
150.cand.4,150.cand.4.liste.0,150,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,2,0.93,ROLLANDO,NICOLA,011018
150.cand.6,150.cand.6.liste.0,150,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,0,0,ROSSON,ALESSANDRO,011018
150.cand.2,150.cand.2.liste.0,150,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,2,0.93,TOSCANO,FRANCESCO,011018
150.cand.0,150.cand.0.liste.6,150,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,1,0.47,BUCCI,MARCO,011018
150.cand.1,150.cand.1.liste.3,150,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,4,1.87,ORLANDO,ANDREA,011018
150.cand.3,150.cand.3.liste.0,150,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,9,4.21,MORRA,NICOLA,011018
150.cand.0,150.cand.0.liste.5,150,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,1,0.47,BUCCI,MARCO,011018
150.cand.0,150.cand.0.liste.3,150,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,9,4.21,BUCCI,MARCO,011018
150.cand.0,150.cand.0.liste.2,150,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-039.png,21,9.81,BUCCI,MARCO,011018
150.cand.1,150.cand.1.liste.4,150,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-039.png,3,1.40,ORLANDO,ANDREA,011018
150.cand.1,150.cand.1.liste.5,150,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-039.png,1,0.47,ORLANDO,ANDREA,011018
150.cand.5,150.cand.5.liste.0,150,18,FORZA DEL POPOLO,7-20241027000000-18-039.png,1,0.47,FELICE,DAVIDE,011018
150.cand.8,150.cand.8.liste.0,150,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-039.png,0,0,CELLA,MARIA ANTONIETTA,011018
151.cand.1,151.cand.1.liste.1,151,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-039.png,75,13.86,BUCCI,MARCO,011019
151.cand.1,151.cand.1.liste.0,151,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-039.png,79,14.60,BUCCI,MARCO,011019
151.cand.1,151.cand.1.liste.4,151,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-039.png,11,2.03,BUCCI,MARCO,011019
151.cand.0,151.cand.0.liste.4,151,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-039.png,10,1.85,ORLANDO,ANDREA,011019
151.cand.0,151.cand.0.liste.1,151,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-039.png,66,12.20,ORLANDO,ANDREA,011019
151.cand.0,151.cand.0.liste.0,151,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-039.png,181,33.46,ORLANDO,ANDREA,011019
151.cand.3,151.cand.3.liste.0,151,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-039.png,4,0.74,ROLLANDO,NICOLA,011019
151.cand.2,151.cand.2.liste.0,151,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-039.png,7,1.29,ROSSON,ALESSANDRO,011019
151.cand.6,151.cand.6.liste.0,151,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-039.png,0,0,TOSCANO,FRANCESCO,011019
151.cand.1,151.cand.1.liste.6,151,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-039.png,3,0.55,BUCCI,MARCO,011019
151.cand.0,151.cand.0.liste.3,151,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-039.png,16,2.96,ORLANDO,ANDREA,011019
151.cand.4,151.cand.4.liste.0,151,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-039.png,2,0.37,MORRA,NICOLA,011019
151.cand.1,151.cand.1.liste.5,151,13,BUCCI LIBERTAS UDC,7-20241027000000-13-039.png,7,1.29,BUCCI,MARCO,011019
151.cand.1,151.cand.1.liste.2,151,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-039.png,35,6.47,BUCCI,MARCO,011019
