_link,_link_cand,_link_main,pos,desc_lis_c,img_lis_c,voti,perc
41.cand.1.liste.0,41.cand.1,41,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
41.cand.2.liste.0,41.cand.2,41,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
41.cand.3.liste.0,41.cand.3,41,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
41.cand.4.liste.0,41.cand.4,41,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
41.cand.5.liste.0,41.cand.5,41,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
41.cand.6.liste.0,41.cand.6,41,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
41.cand.7.liste.0,41.cand.7,41,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
41.cand.7.liste.1,41.cand.7,41,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
41.cand.7.liste.2,41.cand.7,41,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
41.cand.7.liste.3,41.cand.7,41,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
41.cand.7.liste.4,41.cand.7,41,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
41.cand.7.liste.5,41.cand.7,41,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
41.cand.7.liste.6,41.cand.7,41,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
41.cand.8.liste.0,41.cand.8,41,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
41.cand.8.liste.1,41.cand.8,41,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
41.cand.8.liste.2,41.cand.8,41,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
41.cand.8.liste.3,41.cand.8,41,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,0
41.cand.8.liste.4,41.cand.8,41,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
41.cand.8.liste.5,41.cand.8,41,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,0
42.cand.0.liste.0,42.cand.0,42,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
42.cand.1.liste.0,42.cand.1,42,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
42.cand.2.liste.0,42.cand.2,42,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
42.cand.3.liste.0,42.cand.3,42,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
42.cand.4.liste.0,42.cand.4,42,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
42.cand.5.liste.0,42.cand.5,42,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
42.cand.6.liste.0,42.cand.6,42,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
42.cand.7.liste.0,42.cand.7,42,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
42.cand.7.liste.1,42.cand.7,42,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
42.cand.7.liste.2,42.cand.7,42,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
42.cand.7.liste.3,42.cand.7,42,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
42.cand.7.liste.4,42.cand.7,42,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
42.cand.7.liste.5,42.cand.7,42,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
42.cand.7.liste.6,42.cand.7,42,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
42.cand.8.liste.0,42.cand.8,42,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
42.cand.8.liste.1,42.cand.8,42,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
42.cand.8.liste.2,42.cand.8,42,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
42.cand.8.liste.3,42.cand.8,42,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,0
42.cand.8.liste.4,42.cand.8,42,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
42.cand.8.liste.5,42.cand.8,42,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,0
43.cand.0.liste.0,43.cand.0,43,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
43.cand.1.liste.0,43.cand.1,43,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
43.cand.2.liste.0,43.cand.2,43,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
43.cand.3.liste.0,43.cand.3,43,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
43.cand.4.liste.0,43.cand.4,43,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
43.cand.5.liste.0,43.cand.5,43,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
43.cand.6.liste.0,43.cand.6,43,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
43.cand.7.liste.0,43.cand.7,43,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
43.cand.7.liste.1,43.cand.7,43,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
43.cand.7.liste.2,43.cand.7,43,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
43.cand.7.liste.3,43.cand.7,43,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
43.cand.7.liste.4,43.cand.7,43,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
43.cand.7.liste.5,43.cand.7,43,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
43.cand.7.liste.6,43.cand.7,43,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
43.cand.8.liste.0,43.cand.8,43,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
43.cand.8.liste.1,43.cand.8,43,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
43.cand.8.liste.2,43.cand.8,43,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
43.cand.8.liste.3,43.cand.8,43,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,0
43.cand.8.liste.4,43.cand.8,43,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
43.cand.8.liste.5,43.cand.8,43,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,0
44.cand.0.liste.0,44.cand.0,44,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
44.cand.1.liste.0,44.cand.1,44,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
44.cand.2.liste.0,44.cand.2,44,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
44.cand.3.liste.0,44.cand.3,44,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
44.cand.4.liste.0,44.cand.4,44,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
44.cand.5.liste.0,44.cand.5,44,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
44.cand.6.liste.0,44.cand.6,44,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
44.cand.7.liste.0,44.cand.7,44,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
44.cand.7.liste.1,44.cand.7,44,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
44.cand.7.liste.2,44.cand.7,44,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
44.cand.7.liste.3,44.cand.7,44,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
44.cand.7.liste.4,44.cand.7,44,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
44.cand.7.liste.5,44.cand.7,44,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
44.cand.7.liste.6,44.cand.7,44,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
44.cand.8.liste.0,44.cand.8,44,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
44.cand.8.liste.1,44.cand.8,44,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
44.cand.8.liste.2,44.cand.8,44,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
44.cand.8.liste.3,44.cand.8,44,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,0
44.cand.8.liste.4,44.cand.8,44,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
44.cand.8.liste.5,44.cand.8,44,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,0
45.cand.0.liste.0,45.cand.0,45,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
45.cand.1.liste.0,45.cand.1,45,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
45.cand.2.liste.0,45.cand.2,45,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
45.cand.3.liste.0,45.cand.3,45,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
45.cand.4.liste.0,45.cand.4,45,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
45.cand.5.liste.0,45.cand.5,45,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
45.cand.6.liste.0,45.cand.6,45,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
45.cand.7.liste.0,45.cand.7,45,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
45.cand.7.liste.1,45.cand.7,45,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
45.cand.7.liste.2,45.cand.7,45,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
45.cand.7.liste.3,45.cand.7,45,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
45.cand.7.liste.4,45.cand.7,45,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
45.cand.7.liste.5,45.cand.7,45,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
45.cand.7.liste.6,45.cand.7,45,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
45.cand.8.liste.0,45.cand.8,45,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
45.cand.8.liste.1,45.cand.8,45,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
45.cand.8.liste.2,45.cand.8,45,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
45.cand.8.liste.3,45.cand.8,45,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,0
45.cand.8.liste.4,45.cand.8,45,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
45.cand.8.liste.5,45.cand.8,45,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,0
46.cand.0.liste.0,46.cand.0,46,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
46.cand.1.liste.0,46.cand.1,46,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
46.cand.2.liste.0,46.cand.2,46,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
46.cand.3.liste.0,46.cand.3,46,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
46.cand.4.liste.0,46.cand.4,46,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
46.cand.5.liste.0,46.cand.5,46,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
46.cand.6.liste.0,46.cand.6,46,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
46.cand.7.liste.0,46.cand.7,46,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
46.cand.7.liste.1,46.cand.7,46,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
46.cand.7.liste.2,46.cand.7,46,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
46.cand.7.liste.3,46.cand.7,46,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
46.cand.7.liste.4,46.cand.7,46,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
46.cand.7.liste.5,46.cand.7,46,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
46.cand.7.liste.6,46.cand.7,46,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
46.cand.8.liste.0,46.cand.8,46,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
46.cand.8.liste.1,46.cand.8,46,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
46.cand.8.liste.2,46.cand.8,46,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
46.cand.8.liste.3,46.cand.8,46,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,0
46.cand.8.liste.4,46.cand.8,46,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
46.cand.8.liste.5,46.cand.8,46,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,0
47.cand.0.liste.0,47.cand.0,47,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
47.cand.1.liste.0,47.cand.1,47,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
47.cand.2.liste.0,47.cand.2,47,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
47.cand.3.liste.0,47.cand.3,47,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
47.cand.4.liste.0,47.cand.4,47,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
47.cand.5.liste.0,47.cand.5,47,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
47.cand.6.liste.0,47.cand.6,47,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
47.cand.7.liste.0,47.cand.7,47,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
47.cand.7.liste.1,47.cand.7,47,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
47.cand.7.liste.2,47.cand.7,47,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
47.cand.7.liste.3,47.cand.7,47,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
47.cand.7.liste.4,47.cand.7,47,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
47.cand.7.liste.5,47.cand.7,47,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
47.cand.7.liste.6,47.cand.7,47,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
47.cand.8.liste.0,47.cand.8,47,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
47.cand.8.liste.1,47.cand.8,47,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
47.cand.8.liste.2,47.cand.8,47,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
47.cand.8.liste.3,47.cand.8,47,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,0
47.cand.8.liste.4,47.cand.8,47,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
47.cand.8.liste.5,47.cand.8,47,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,0
48.cand.0.liste.0,48.cand.0,48,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
48.cand.1.liste.0,48.cand.1,48,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
48.cand.2.liste.0,48.cand.2,48,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
48.cand.3.liste.0,48.cand.3,48,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
48.cand.4.liste.0,48.cand.4,48,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
48.cand.5.liste.0,48.cand.5,48,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
48.cand.6.liste.0,48.cand.6,48,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
48.cand.7.liste.0,48.cand.7,48,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
48.cand.7.liste.1,48.cand.7,48,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
48.cand.7.liste.2,48.cand.7,48,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
48.cand.7.liste.3,48.cand.7,48,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
48.cand.7.liste.4,48.cand.7,48,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
48.cand.7.liste.5,48.cand.7,48,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
48.cand.7.liste.6,48.cand.7,48,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
48.cand.8.liste.0,48.cand.8,48,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
48.cand.8.liste.1,48.cand.8,48,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
48.cand.8.liste.2,48.cand.8,48,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
48.cand.8.liste.3,48.cand.8,48,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,0
48.cand.8.liste.4,48.cand.8,48,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
48.cand.8.liste.5,48.cand.8,48,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,0
49.cand.0.liste.0,49.cand.0,49,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,6,"28,57"
49.cand.0.liste.1,49.cand.0,49,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,4,"19,05"
49.cand.0.liste.2,49.cand.0,49,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,4,"19,05"
49.cand.0.liste.3,49.cand.0,49,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,1,"4,76"
49.cand.0.liste.4,49.cand.0,49,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
49.cand.0.liste.5,49.cand.0,49,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
49.cand.0.liste.6,49.cand.0,49,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
49.cand.1.liste.0,49.cand.1,49,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,3,"14,29"
49.cand.1.liste.1,49.cand.1,49,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,1,"4,76"
49.cand.1.liste.2,49.cand.1,49,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,1,"4,76"
49.cand.1.liste.3,49.cand.1,49,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
49.cand.1.liste.4,49.cand.1,49,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
49.cand.1.liste.5,49.cand.1,49,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
49.cand.2.liste.0,49.cand.2,49,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,1,"4,76"
49.cand.3.liste.0,49.cand.3,49,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
49.cand.4.liste.0,49.cand.4,49,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
49.cand.5.liste.0,49.cand.5,49,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
49.cand.6.liste.0,49.cand.6,49,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
49.cand.7.liste.0,49.cand.7,49,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
49.cand.8.liste.0,49.cand.8,49,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
50.cand.0.liste.0,50.cand.0,50,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
50.cand.1.liste.0,50.cand.1,50,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
50.cand.2.liste.0,50.cand.2,50,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
50.cand.3.liste.0,50.cand.3,50,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
50.cand.4.liste.0,50.cand.4,50,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
50.cand.5.liste.0,50.cand.5,50,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
50.cand.6.liste.0,50.cand.6,50,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
50.cand.7.liste.0,50.cand.7,50,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
50.cand.7.liste.1,50.cand.7,50,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
50.cand.7.liste.2,50.cand.7,50,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
50.cand.7.liste.3,50.cand.7,50,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
