minint_elettorale,comune,comune_codice,codice_sezione,file,com_istat_code
1070390200,LUNI,200,6,affluenza_comune_039_0200,011020
1070390200,LUNI,200,7,affluenza_comune_039_0200,011020
1070390200,LUNI,200,8,affluenza_comune_039_0200,011020
1070390210,PIGNONE,210,1,affluenza_comune_039_0210,011021
1070390210,PIGNONE,210,2,affluenza_comune_039_0210,011021
1070390220,PORTOVENERE,220,1,affluenza_comune_039_0220,011022
1070390220,PORTOVENERE,220,2,affluenza_comune_039_0220,011022
1070390220,PORTOVENERE,220,3,affluenza_comune_039_0220,011022
1070390220,PORTOVENERE,220,4,affluenza_comune_039_0220,011022
1070390230,RICCO' DEL GOLFO DI SPEZIA,230,1,affluenza_comune_039_0230,011023
1070390230,RICCO' DEL GOLFO DI SPEZIA,230,2,affluenza_comune_039_0230,011023
1070390230,RICCO' DEL GOLFO DI SPEZIA,230,3,affluenza_comune_039_0230,011023
1070390230,RICCO' DEL GOLFO DI SPEZIA,230,4,affluenza_comune_039_0230,011023
1070390230,RICCO' DEL GOLFO DI SPEZIA,230,5,affluenza_comune_039_0230,011023
1070390240,RIOMAGGIORE,240,1,affluenza_comune_039_0240,011024
1070390240,RIOMAGGIORE,240,2,affluenza_comune_039_0240,011024
1070390240,RIOMAGGIORE,240,3,affluenza_comune_039_0240,011024
1070390250,ROCCHETTA DI VARA,250,1,affluenza_comune_039_0250,011025
1070390250,ROCCHETTA DI VARA,250,2,affluenza_comune_039_0250,011025
1070390250,ROCCHETTA DI VARA,250,3,affluenza_comune_039_0250,011025
1070390260,SANTO STEFANO DI MAGRA,260,1,affluenza_comune_039_0260,011026
1070390260,SANTO STEFANO DI MAGRA,260,2,affluenza_comune_039_0260,011026
1070390260,SANTO STEFANO DI MAGRA,260,3,affluenza_comune_039_0260,011026
1070390260,SANTO STEFANO DI MAGRA,260,4,affluenza_comune_039_0260,011026
1070390260,SANTO STEFANO DI MAGRA,260,5,affluenza_comune_039_0260,011026
1070390260,SANTO STEFANO DI MAGRA,260,6,affluenza_comune_039_0260,011026
1070390260,SANTO STEFANO DI MAGRA,260,7,affluenza_comune_039_0260,011026
1070390260,SANTO STEFANO DI MAGRA,260,8,affluenza_comune_039_0260,011026
1070390260,SANTO STEFANO DI MAGRA,260,9,affluenza_comune_039_0260,011026
1070390270,SARZANA,270,1,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,2,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,3,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,4,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,5,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,6,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,7,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,8,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,9,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,10,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,11,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,12,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,13,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,14,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,15,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,16,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,17,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,18,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,19,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,20,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,21,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,22,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,23,affluenza_comune_039_0270,011027
1070390270,SARZANA,270,24,affluenza_comune_039_0270,011027
1070390280,SESTA GODANO,280,1,affluenza_comune_039_0280,011028
1070390280,SESTA GODANO,280,2,affluenza_comune_039_0280,011028
1070390290,VARESE LIGURE,290,1,affluenza_comune_039_0290,011029
1070390290,VARESE LIGURE,290,2,affluenza_comune_039_0290,011029
1070390290,VARESE LIGURE,290,3,affluenza_comune_039_0290,011029
1070390300,VERNAZZA,300,1,affluenza_comune_039_0300,011030
1070390300,VERNAZZA,300,2,affluenza_comune_039_0300,011030
1070390310,VEZZANO LIGURE,310,1,affluenza_comune_039_0310,011031
1070390310,VEZZANO LIGURE,310,2,affluenza_comune_039_0310,011031
1070390310,VEZZANO LIGURE,310,3,affluenza_comune_039_0310,011031
1070390310,VEZZANO LIGURE,310,4,affluenza_comune_039_0310,011031
1070390310,VEZZANO LIGURE,310,5,affluenza_comune_039_0310,011031
1070390310,VEZZANO LIGURE,310,6,affluenza_comune_039_0310,011031
1070390310,VEZZANO LIGURE,310,7,affluenza_comune_039_0310,011031
1070390310,VEZZANO LIGURE,310,8,affluenza_comune_039_0310,011031
1070390310,VEZZANO LIGURE,310,9,affluenza_comune_039_0310,011031
1070390310,VEZZANO LIGURE,310,10,affluenza_comune_039_0310,011031
1070390320,ZIGNAGO,320,1,affluenza_comune_039_0320,011032
